lshMEthod,sizeBucket,ands,ors,imbalance,neigh,subBuckets,distance,isMethod,rate,executors,timeLSH,timeIS,buckets,buckMax,buckMin,buckAvg,reduction
projection,0.1,2,1,true,4,1000,6,drop3,0.25,6,0.19738707556666665,0.22544050863333334,3078.0,342.0,1.0,23.179337231968812,0.12335660022986572
projection,0.1,2,1,true,4,1000,6,drop3,0.25,6,0.07102918518333333,0.21900798055,2522.0,382.0,1.0,28.40404440919905,0.11551615830250576
projection,0.1,2,1,true,4,1000,6,drop3,0.25,6,0.04862857633333333,0.35863701951666666,2974.0,546.0,1.0,23.882649630127773,0.1312740225548031
projection,0.1,2,1,true,4,1000,6,drop3,0.25,6,0.0520124621,0.2825852043,3122.0,420.0,1.0,22.83696348494555,0.13149220864833022
projection,0.1,2,1,true,4,1000,6,drop3,0.25,6,0.05229829441666667,0.19364785146666666,3028.0,303.0,1.0,23.489431968295904,0.12823721283356299
projection,0.1,2,1,true,4,1000,6,drop3,0.5,6,0.055380741483333336,0.95242737665,3595.0,877.0,1.0,39.44144645340751,0.10204383886255924
projection,0.1,2,1,true,4,1000,6,drop3,0.5,6,0.055519003,0.936286548,3763.0,759.0,1.0,37.77730534148286,0.0970623821716987
projection,0.1,2,1,true,4,1000,6,drop3,0.5,6,0.0533863862,1.1569138516166666,3762.0,866.0,1.0,37.83067517278044,0.1005979524870186
projection,0.1,2,1,true,4,1000,6,drop3,0.5,6,0.05161094421666667,1.3790040479666668,3606.0,809.0,1.0,39.471436494731,0.09280986974299886
projection,0.1,2,1,true,4,1000,6,drop3,0.5,6,0.061050922583333334,8.638115336733334,2809.0,1044.0,1.0,50.45318618725525,0.08848951828566994
projection,0.1,2,1,true,4,1000,6,drop3,0.75,6,0.06836661035,7.623535899366667,4391.0,1777.0,1.0,48.65565930312002,0.08162061718629328
projection,0.1,2,1,true,4,1000,6,drop3,0.75,6,0.06377240001666666,6.8715142111,4473.0,1133.0,1.0,47.76168119830092,0.08844400340763348
projection,0.1,2,1,true,4,1000,6,drop3,0.75,6,0.05926958173333333,8.638989029216667,3940.0,1145.0,1.0,54.15228426395939,0.09106205474315711
projection,0.1,2,1,true,4,1000,6,drop3,0.75,6,0.05877805601666666,8.078494941533334,3872.0,1019.0,1.0,55.26472107438016,0.08825384956889501
projection,0.1,2,1,true,4,1000,6,drop3,0.75,6,0.06135161236666667,9.093374543733333,3871.0,1341.0,1.0,55.167656936192195,0.0721644174307201
projection,0.1,2,1,true,4,1000,6,drop3,1.0,6,0.07399459563333333,9.714324134133333,4932.0,1282.0,1.0,57.74675587996756,0.08257872875315564
projection,0.1,2,1,true,4,1000,6,drop3,1.0,6,0.08198419756666667,12.9354682381,5267.0,2232.0,1.0,54.073856085057905,0.09987816310694611
projection,0.1,2,1,true,4,1000,6,drop3,1.0,6,0.08750580298333334,11.438078247816666,4429.0,1047.0,1.0,64.30503499661323,0.08705544456421366
projection,0.1,2,1,true,4,1000,6,drop3,1.0,6,0.0884967678,12.579869004633334,4600.0,1244.0,1.0,61.914565217391306,0.08963965071083224
projection,0.1,2,1,true,4,1000,6,drop3,1.0,6,0.11020921773333334,9.80286019525,5076.0,1362.0,1.0,56.1085500394011,0.09541900304416676
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.032940127166666666,7.7918595607,16.0,8597.0,319.0,1767.375,0.031190324633991087
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.028407980916666666,7.037974490033333,16.0,8658.0,181.0,1755.5625,0.03250382712093702
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.08074219106666666,5.696664369816666,16.0,8141.0,394.0,1769.5625,0.04005227280754424
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.05119924088333333,6.177223852483333,16.0,7440.0,244.0,1784.5625,0.0390501873708542
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.09136607961666666,6.39963385305,16.0,8954.0,396.0,1775.8125,0.04079118713265055
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.05627400901666667,14.213381659033333,16.0,20807.0,1063.0,4465.875,0.03203459568393652
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.03802245368333333,12.236900481933333,16.0,21295.0,966.0,4443.1875,0.03325315440773094
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.03616676951666667,12.347590980966666,16.0,20704.0,1048.0,4473.3125,0.033406452153745124
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.03784219158333333,17.22409133635,16.0,20932.0,902.0,4454.5,0.029015602200022448
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.06653722346666667,12.936861496483333,16.0,20902.0,904.0,4447.0625,0.033111745112644586
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.06990920301666667,25.826071693366668,16.0,39944.0,2534.0,8890.125,0.03286652324911067
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.03491963785,22.889211147666668,16.0,39529.0,1381.0,8880.9375,0.0317745170484535
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.034137599166666664,27.875995860183334,16.0,42941.0,1882.0,8915.0625,0.03252921670487448
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.05306017851666667,24.81405267455,16.0,40213.0,1737.0,8900.1875,0.03016088144210445
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.042487466716666665,22.31990083655,16.0,40120.0,1763.0,8920.125,0.0378638191729376
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.0394633253,33.48652271588333,16.0,71504.0,1768.0,13351.4375,0.033133136413213936
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.05471519983333333,33.699453175183336,16.0,69971.0,2758.0,13335.8125,0.030659924170349576
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.04360012443333333,36.12546134833333,16.0,59746.0,3253.0,13377.9375,0.0358752984157685
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.057594071616666666,38.5498447765,16.0,57731.0,2332.0,13327.25,0.03324485546530605
hyperplanes,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.040496378566666665,35.64382182735,16.0,60939.0,2951.0,13348.9375,0.030863879615887033
hyperplanes,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.048913310433333336,42.6939779985,16.0,79120.0,3469.0,17800.4375,0.033004806763878694
hyperplanes,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.04775943556666667,43.68926248451667,16.0,80598.0,6029.0,17800.4375,0.03593661672641473
hyperplanes,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.06359736648333333,43.350985806666664,16.0,78535.0,3969.0,17800.4375,0.0328503161790265
hyperplanes,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.053944457333333334,50.101743294416664,16.0,97914.0,3964.0,17800.4375,0.0305856246510795
hyperplanes,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.04438371445,41.92173631953333,16.0,82946.0,2603.0,17800.4375,0.03460237985723665
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.13131797411666668,0.6683854328,25727.0,14.0,1.0,1.1003226182609709,0.9897202204323866
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.08640253293333333,0.6586307207833333,25525.0,19.0,1.0,1.1157688540646424,0.9837780898876405
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.08792096385,0.5491956406,25804.0,21.0,1.0,1.1160285227096574,0.986387943607195
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.07521937441666667,0.54910548455,24996.0,31.0,1.0,1.1442230756921108,0.9791615677773504
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.08195499253333334,0.5549690115,24817.0,19.0,1.0,1.1426441552161826,0.9836371971647212
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.0782570761,0.6252375329166666,57105.0,38.0,1.0,1.2502057613168724,0.9562141946689451
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.10264329796666667,0.6083994570333333,56956.0,46.0,1.0,1.2510534447643795,0.9510490491895306
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.0887982091,0.5978454992166666,56577.0,55.0,1.0,1.2573130424023897,0.9506009699866451
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.0971428951,0.66837724335,56609.0,51.0,1.0,1.2587044462894592,0.9438908692845314
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.1310591179,0.6645662015833333,57125.0,45.0,1.0,1.242398249452954,0.9571662063912529
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,1.1253121317,0.62025496055,108430.0,79.0,1.0,1.3173937102277968,0.932591270257972
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.8817755490166667,0.6246461137666667,101951.0,89.0,1.0,1.3932183107571283,0.9201914953534216
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.9267515362,0.7693493712333334,101549.0,70.0,1.0,1.3990585825562043,0.9136218704468829
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.9280419680166667,0.6523059090833333,107348.0,104.0,1.0,1.3261448746134068,0.9312021017287281
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.9278895375666667,0.62215817715,106819.0,93.0,1.0,1.333508083767869,0.926448288450198
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.9959881488,0.7634795828166666,136734.0,125.0,1.0,1.5625155411236415,0.8664866205786126
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,1.1198015564333332,0.73924794795,145972.0,113.0,1.0,1.463588907461705,0.898339753701268
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,1.24089946305,0.632036268,128615.0,128.0,1.0,1.660373984371963,0.8316686100145634
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.9723346765833333,0.6368711561,129267.0,165.0,1.0,1.651303116804753,0.8332232419340482
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.9617497331666667,0.6471885663,129819.0,135.0,1.0,1.6466618907864026,0.841028591744321
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.0692979709833332,4.002306251483334,192494.0,145.0,1.0,1.479562999366214,0.8904661753397916
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.0996182433666666,4.0267786657833335,179335.0,176.0,1.0,1.588128363119302,0.8534516356690671
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.0989988068333334,4.54347584445,177896.0,149.0,1.0,1.6009747268066736,0.8505373814548097
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.1767325516166667,4.475074812133333,183509.0,153.0,1.0,1.5520056237023798,0.8684512669983533
hyperplanes-projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,1.1857940681833334,4.6127268210666665,182859.0,206.0,1.0,1.5575224626624886,0.8698381711123673
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.059557433433333334,0.68548362935,24143.0,21.0,1.0,1.189205981029698,0.9848141827174254
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.05341327318333333,0.6916140620666666,23329.0,15.0,1.0,1.21681169360024,0.9784408355937577
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.05830399906666667,0.6837742047,22719.0,19.0,1.0,1.2494828117434746,0.9720646774932187
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.056708867983333335,0.6804775012833333,24335.0,26.0,1.0,1.17415245531128,0.9807510586917719
projection,0.1,4,1,true,4,1000,6,drop3,0.1,6,0.07353176276666666,0.65913519255,22089.0,15.0,1.0,1.2747068676716917,0.9747842454806975
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.062226157233333336,0.7093847081166667,47982.0,55.0,1.0,1.4888083031136676,0.9102553334453217
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.05709469798333333,0.7065050759833333,45176.0,77.0,1.0,1.5761687621746059,0.8813145144301664
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.05495215855,0.73430732825,43896.0,41.0,1.0,1.622585201385092,0.8852930852930853
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.057737454083333334,0.70240270345,49983.0,56.0,1.0,1.4293259708300823,0.9223565969597716
projection,0.1,4,1,true,4,1000,6,drop3,0.25,6,0.05184607556666666,0.7280781451666667,48254.0,54.0,1.0,1.481120736104779,0.9187211417377921
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.06831831441666666,0.7409434043666666,83684.0,90.0,1.0,1.70554705798002,0.8671519754496346
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.06389203395,0.73668373125,69810.0,84.0,1.0,2.0424724251539894,0.7492302836904303
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.0661154579,0.7406791585333333,74537.0,82.0,1.0,1.9132645531749333,0.8021583490523039
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.0701142394,0.7478185025833334,89419.0,77.0,1.0,1.5927822945906351,0.8982411795681938
projection,0.1,4,1,true,4,1000,6,drop3,0.5,6,0.06688906396666666,0.6955527032666666,95251.0,69.0,1.0,1.4962887528739857,0.9181254955340542
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.07467072363333334,0.79884558975,100259.0,119.0,1.0,2.131459519843605,0.7560342165111512
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.07500356313333334,0.7932537253,105084.0,100.0,1.0,2.0331924936241483,0.7667184633242221
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.07222343686666667,0.8173401291833333,112051.0,146.0,1.0,1.9076045729176894,0.795896121151444
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.08272523485,0.7986258263,114807.0,124.0,1.0,1.8622296549861943,0.8230096774042667
projection,0.1,4,1,true,4,1000,6,drop3,0.75,6,0.07578217011666667,0.8212885776833333,117100.0,127.0,1.0,1.8206233988044407,0.8264640352728723
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.08385166395,5.3679984586166665,122725.0,289.0,1.0,2.320692605418619,0.6828940299922404
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.09957594908333334,4.521108669466667,145005.0,157.0,1.0,1.9641184786731491,0.7878071817055058
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.08340003575,4.7437478622,131625.0,154.0,1.0,2.163775878442545,0.7384053060493597
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.0863688456,4.8029359061,124186.0,192.0,1.0,2.2933905593223067,0.698725803789935
projection,0.1,4,1,true,4,1000,6,drop3,1.0,6,0.08626157525,4.630105321966667,141806.0,278.0,1.0,2.008427005909482,0.7586927287601779
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.04418374308333333,4.824532013483333,64.0,7409.0,15.0,445.1875,0.04997894145725116
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.044331498383333334,5.1404627392,64.0,7077.0,13.0,449.4375,0.04686413572521207
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.043895244933333334,5.220457057866667,64.0,6664.0,26.0,442.15625,0.04671708247932716
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.04275007505,7.6292027459666665,64.0,7061.0,28.0,452.359375,0.0406548996580429
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.03522841145,5.5271868205,64.0,7493.0,5.0,444.75,0.047217537942664416
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.05600333976666667,8.8831331562,64.0,17606.0,51.0,1119.28125,0.050422983499455565
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.039793505666666666,9.8195155252,64.0,16452.0,105.0,1120.59375,0.043141191890459854
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.06211638218333333,11.61874239385,64.0,19227.0,32.0,1113.0,0.036823337825696315
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.041524975166666665,11.233784943883334,64.0,18709.0,47.0,1111.296875,0.04984322933509554
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.032554586266666664,9.8774834011,64.0,13852.0,46.0,1114.90625,0.04003980155282114
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.06025125121666667,22.997139232683335,64.0,34541.0,148.0,2225.328125,0.037992992606427425
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.04670491908333333,25.8286621379,64.0,37483.0,202.0,2219.890625,0.037192147698718266
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.05207698408333333,17.36821571175,64.0,36841.0,162.0,2218.796875,0.04488637563995127
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.03808300848333333,22.04039854941667,64.0,36094.0,73.0,2226.71875,0.03893060136130798
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.5,6,0.045955382983333334,22.78509491435,64.0,34394.0,56.0,2221.5625,0.03999155999437333
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.0513101455,29.509040804933335,64.0,58116.0,179.0,3335.6875,0.0384993723183002
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.0455906724,27.678143879866667,64.0,51501.0,224.0,3341.3125,0.04610370176390266
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.04820407223333333,31.753653682816665,64.0,52412.0,78.0,3338.9375,0.03606592666080153
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.048977922566666665,30.940559074516667,64.0,56530.0,142.0,3332.703125,0.034703436118391134
hyperplanes,0.1,6,1,true,4,1000,6,drop3,0.75,6,0.0464707108,29.715688790466668,64.0,52428.0,220.0,3337.9375,0.03959218828992454
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.04818104511666667,36.2667862531,64.0,66118.0,109.0,4450.109375,0.04125600845484837
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.05978521375,40.110118759366664,64.0,66706.0,247.0,4450.109375,0.036175374903004494
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.065036614,40.676713750333334,64.0,75437.0,324.0,4450.109375,0.035301098638727275
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.04884746735,38.927785221133334,64.0,81742.0,273.0,4450.109375,0.03439522202754848
hyperplanes,0.1,6,1,true,4,1000,6,drop3,1.0,6,0.0490113703,39.87386212286667,64.0,66248.0,240.0,4450.109375,0.03858753471649222
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.10080386796666667,0.6632093623333334,27234.0,13.0,1.0,1.0485055445399134,0.9922955699527228
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.08921159335,0.6664176315666667,26781.0,17.0,1.0,1.0593331092939025,0.9891434614028903
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.12434700468333333,0.67625292555,27205.0,14.0,1.0,1.0580040433743798,0.9909321474481465
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.09169950641666667,0.6564369295166667,27095.0,14.0,1.0,1.0555453035615427,0.990979020979021
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.1255312447,0.6410083191,27475.0,14.0,1.0,1.0480800727934485,0.9932976802333657
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.09371449891666667,0.6980459251666666,65745.0,35.0,1.0,1.0863335614875655,0.9801738984332339
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.09037540955,0.71922816925,63928.0,73.0,1.0,1.115254661494181,0.9706294883303411
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.11388125218333334,0.7122716522,65863.0,36.0,1.0,1.0808496424396095,0.9828622801595774
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.14088428156666666,0.7189225705333333,65142.0,35.0,1.0,1.0951766909213718,0.9772784614953324
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.10321781693333333,0.72216710335,64913.0,35.0,1.0,1.093278696100935,0.9796387104046894
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,1.0799927997666667,0.7542320687,123945.0,79.0,1.0,1.1485981685424986,0.955543224011857
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,1.0739124172,0.7423779792166667,127016.0,60.0,1.0,1.1219925048812749,0.9662061174225147
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,1.0549430741,0.7809028456166667,126708.0,77.0,1.0,1.1234018372951984,0.9649230034283145
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,1.3852719570333334,0.7336716352666667,125738.0,66.0,1.0,1.1320841750306192,0.9625349500512835
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.5,6,1.0511006293666667,0.73428257165,125123.0,61.0,1.0,1.1364177649193195,0.9585419714189265
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,1.0670387600333333,0.7522859430166666,185469.0,114.0,1.0,1.1526400638381615,0.9545605508492415
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,1.1859375266,0.7304939404,182132.0,96.0,1.0,1.1728361847451299,0.9470064743856824
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,1.1206643027333334,0.7160756717833333,185312.0,110.0,1.0,1.151074943878432,0.9548587019708591
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,1.1131819501833333,0.8000076633833333,179119.0,126.0,1.0,1.1932402481032163,0.9391714857859376
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,0.75,6,1.1097108673333334,0.7286487018,182580.0,115.0,1.0,1.1706430058056743,0.9469532507392298
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.1605865264,4.407044054583333,241425.0,151.0,1.0,1.1796914155534846,0.9442183654193893
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.2081285556666668,4.5728417194,242239.0,153.0,1.0,1.1757272776060006,0.9440463190862585
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.2116922871833333,4.511257043333333,241166.0,151.0,1.0,1.1809583440451805,0.9418026944562458
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.1835420335333333,4.4029060332,242310.0,153.0,1.0,1.17538277413231,0.9468411942122209
hyperplanes-projection,0.1,6,1,true,4,1000,6,drop3,1.0,6,1.1818589984,4.563049138366667,243769.0,152.0,1.0,1.1683479031378068,0.9463004771652382
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.0591065644,0.7060780788,27034.0,16.0,1.0,1.0537841236960863,0.9934358326312833
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.056156270333333334,0.6869409162166666,26834.0,24.0,1.0,1.0534396660952523,0.9913683316824679
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.05392214703333333,0.6639601363166666,27147.0,14.0,1.0,1.0522341326850113,0.9925433222475057
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.06046869278333333,0.6423792912166667,26894.0,23.0,1.0,1.0627649289804417,0.9893639353439228
projection,0.1,6,1,true,4,1000,6,drop3,0.1,6,0.0532272155,0.63908136895,27124.0,19.0,1.0,1.0524996313228137,0.9922586520947176
projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.053613136816666664,0.72290575165,65108.0,40.0,1.0,1.089666400442342,0.980337157838356
projection,0.1,6,1,true,4,1000,6,drop3,0.25,6,0.05598621153333333,0.7053531231,66111.0,37.0,1.0,1.0835110647244786,0.9814887201250838
